idx,y_true,y_pred,dimension_label,response,raw,dim_pred
2790,1,1,15_finance,I can’t handle a big emergency right now.,"17_problem, 1",17_problem
2791,1,1,15_finance,I sometimes feel I’m just getting by.,"2_mood, 1",2_mood
2792,1,1,15_finance,I need more income to feel secure.,"15_finance, 1",15_finance
2793,1,0,15_finance,I’ve started budgeting more seriously.,"15_finance, 0",15_finance
2794,1,1,15_finance,"I’m not in crisis, but I’m not thriving either.","2_mood, 1",2_mood
2795,1,1,15_finance,I make financial sacrifices regularly.,"15_finance, 1",15_finance
2796,1,1,15_finance,I’ve struggled to pay off my credit cards.,"15_finance, 1",15_finance
2797,1,1,15_finance,I need help planning my financial future.,"15_finance, 1",15_finance
2798,1,1,15_finance,I sometimes avoid checking my account.,"15_finance, 1",15_finance
2799,1,1,15_finance,I’ve gotten hooked on online shopping lately – spending way more than I expected!,"15_finance, 1",15_finance
2800,1,1,15_finance,My late-night online shopping sprees are becoming a problem for my wallet!,"15_finance, 1",15_finance
2801,1,2,15_finance,"My recent gaming addiction, especially buying in-game cosmetics, has seriously impacted my savings.","15_finance, 2",15_finance
2802,1,1,15_finance,"I've been overspending on in-game purchases, and it's affecting my ability to save.","15_finance, 1",15_finance
2803,1,1,15_finance,I sometimes fall for market rumors and end up losing money on bad trades.,"15_finance, 1",15_finance
2804,1,1,15_finance,I’ve been a bit strapped for cash lately after buying holiday gifts and traveling.,"15_finance, 1",15_finance
2805,1,1,15_finance,Recent holiday expenses have left my budget tighter than expected.,"15_finance, 1",15_finance
2806,1,1,15_finance,I just used up my saving for my new car!,"15_finance, 1",15_finance
2807,1,1,15_finance,I need to reassess my spending after holiday-related cash outflow.,"15_finance, 1",15_finance
2808,1,1,15_finance,The honeymoon and wedding just cost way too much.,"15_finance, 1",15_finance
2809,2,1,15_finance,I have problem manage my money.,"15_finance, 1",15_finance
2810,2,1,15_finance,I have a lot of loan.,"15_finance, 1",15_finance
2811,2,1,15_finance,I make bad investment.,"15_finance, 1",15_finance
2812,2,1,15_finance,I spend more than I can afford.,"15_finance, 1",15_finance
2813,2,1,15_finance,I have financial issues.,"15_finance, 1",15_finance
2814,2,2,15_finance,I am in a bad financial situation.,"15_finance, 2",15_finance
2815,2,1,15_finance,My financial situation is bad.,"15_finance, 1",15_finance
2816,2,1,15_finance,Something goes wrong with financial situation.,"15_finance, 1",15_finance
2817,2,2,15_finance,I am not able to afford my life recently.,"15_finance, 2",15_finance
2818,2,1,15_finance,I am worried about my finance situation.,"15_finance, 1",15_finance
2819,2,1,15_finance,I feel anxiety about my finance situation.,"15_finance, 1",15_finance
2820,2,2,15_finance,I consider my finance situation as a shit.,"15_finance, 2",15_finance
2821,2,2,15_finance,I almost have no money to support my life.,"15_finance, 2",15_finance
2822,2,2,15_finance,I'm nearly bankrupt.,"15_finance, 2",15_finance
2823,2,2,15_finance,I'm in serious financial trouble and need guidance.,"15_finance, 2",15_finance
2824,2,2,15_finance,I'm approaching bankruptcy and need help managing this situation.,"15_finance, 2",15_finance
2825,2,1,15_finance,My wife shops way too much – we can never save any money!,"15_finance, 1",15_finance
2826,2,2,15_finance,I can’t afford basic needs.,"15_finance, 2",15_finance
2827,2,2,15_finance,I need to sell my bubble tea shop that I've run for years to free up some cash flow.,"15_finance, 2",15_finance
2828,2,2,15_finance,I’m behind on rent and bills.,"15_finance, 2",15_finance
2829,2,1,15_finance,"It pains me to sell my beloved car after all these years, but I need the liquidity.","15_finance, 1",15_finance
2830,2,2,15_finance,I’m drowning in debt.,"15_finance, 2",15_finance
2831,2,1,15_finance,I’m constantly worried about money.,"15_finance, 1",15_finance
2832,2,2,15_finance,I’ve maxed out my credit cards.,"15_finance, 2",15_finance
2833,2,2,15_finance,I borrow money just to get by.,"15_finance, 2",15_finance
2834,2,1,15_finance,Money’s been tight lately—I need to watch my spending for a while.,"15_finance, 1",15_finance
2835,2,2,15_finance,I’ve skipped meals to save money.,"11_eat, 2",11_eat
2836,2,0,15_finance,"I’m on a strict budget right now, so I’ll have to pass.","15_finance, 0",15_finance
2837,2,1,15_finance,I’ve taken out payday loans.,"15_finance, 1",15_finance
2838,2,1,15_finance,"Ugh, my bank account’s looking sad these days.","15_finance, 1",15_finance
2839,2,2,15_finance,My account is often overdrawn.,"15_finance, 2",15_finance
2840,2,0,15_finance,Let’s plan something low-key—I’m saving aggressively at the moment.,"15_finance, 0",15_finance
2841,2,1,15_finance,I avoid checking my bank balance.,"15_finance, 1",15_finance
2842,2,1,15_finance,My wallet and I are currently in couples therapy.,"15_finance, 1",15_finance
2843,2,1,15_finance,I spend impulsively and regret it later.,"15_finance, 1",15_finance
2844,2,2,15_finance,"Due to unexpected circumstances, I’m urgently managing cash flow challenges.","15_finance, 2",15_finance
2845,2,2,15_finance,I feel hopeless about my financial situation.,"15_finance, 2",15_finance
2846,2,2,15_finance,I’ve defaulted on a loan.,"15_finance, 2",15_finance
2847,2,2,15_finance,I can’t afford my medications.,"3_medication, 2",3_medication
2848,2,1,15_finance,I’m afraid to answer calls from creditors.,"15_finance, 1",15_finance
2849,2,2,15_finance,I’ve considered bankruptcy.,"15_finance, 2",15_finance
2850,2,1,15_finance,I have no savings at all.,"15_finance, 1",15_finance
2851,2,2,15_finance,I can’t afford to see a doctor.,"4_care, 2",4_care
2852,2,1,15_finance,I feel ashamed of my financial choices.,"15_finance, 1",15_finance
2853,2,2,15_finance,I’ve sold belongings to pay bills.,"15_finance, 2",15_finance
2854,2,2,15_finance,I don't even have money for dog food.,"15_finance, 2",15_finance
2855,2,2,15_finance,I’m scared of being evicted.,"35_legal, 2",35_legal
2856,2,2,15_finance,I live paycheck to paycheck with no buffer.,"15_finance, 2",15_finance
2857,2,2,15_finance,I constantly overdraft my account.,"15_finance, 2",15_finance
2858,2,2,15_finance,I am terribly bankrupt.,"15_finance, 2",15_finance
2859,2,2,15_finance,I’ve pawned items to survive.,"15_finance, 2",15_finance
2860,2,1,15_finance,I’ve been turned down for loans.,"15_finance, 1",15_finance
2861,2,0,15_finance,I can’t get approved for housing.,"Other, 0","NA, 99"
2862,2,2,15_finance,I’ve been evicted due to missed payments.,"15_finance, 2",15_finance
2863,2,1,15_finance,I don’t know how to fix my finances.,"15_finance, 1",15_finance
2864,2,2,15_finance,I can’t sleep due to money stress.,"10_sleep, 2",10_sleep
2865,2,1,15_finance,I’ve lost track of how much I owe.,"15_finance, 1",15_finance
2866,2,2,15_finance,I ignore my financial responsibilities.,"15_finance, 2",15_finance
2867,2,2,15_finance,I’ve been sued over unpaid debts.,"35_legal, 2",35_legal
2868,2,2,15_finance,I have to choose between bills and food.,"15_finance, 2",15_finance
2869,2,2,15_finance,I’ve lost utilities due to nonpayment.,"15_finance, 2",15_finance
2870,2,2,15_finance,I’ve been borrowing from everyone I know.,"15_finance, 2",15_finance
2871,2,2,15_finance,I can’t afford to support my kids.,"15_finance, 2",15_finance
2872,2,2,15_finance,I need to have three part time jobs to afford my family expense.,"15_finance, 2",15_finance
2873,2,1,15_finance,I feel trapped in my financial situation.,"15_finance, 1",15_finance
2874,2,1,15_finance,I’ve made several bad investments.,"15_finance, 1",15_finance
2875,2,2,15_finance,I gamble and lose money often.,"15_finance, 2",15_finance
2876,2,2,15_finance,I spend more than I earn every month.,"15_finance, 2",15_finance
2877,2,1,15_finance,I don’t know how to budget.,"15_finance, 1",15_finance
2878,2,2,15_finance,I’ve stopped trying to manage my finances.,"15_finance, 2",15_finance
2879,2,1,15_finance,I can’t keep track of my spending.,"15_finance, 1",15_finance
2880,2,2,15_finance,I use credit cards for essentials I can’t afford.,"15_finance, 2",15_finance
2881,2,2,15_finance,I rely on others to pay for things I need.,"15_finance, 2",15_finance
2882,2,1,15_finance,I hide my finances from people around me.,"15_finance, 1",15_finance
2883,2,2,15_finance,I don’t believe I can ever recover financially.,"15_finance, 2",15_finance
2884,2,1,15_finance,I’m losing hope about my financial future.,"15_finance, 1",15_finance
2885,2,2,15_finance,I feel helpless when it comes to money.,"15_finance, 2",15_finance
2886,2,2,15_finance,I’ve stopped answering financial notices.,"15_finance, 2",15_finance
2887,2,2,15_finance,I’m constantly borrowing just to pay bills.,"15_finance, 2",15_finance
2888,2,2,15_finance,I avoid opening my mail because of debt.,"15_finance, 2",15_finance
2889,2,1,15_finance,I don’t know how to build financial stability.,"15_finance, 1",15_finance
2890,2,2,15_finance,100 dollars can save my life now.,"15_finance, 2",15_finance
2891,2,1,15_finance,I spend recklessly despite knowing better.,"15_finance, 1",15_finance
2892,2,2,15_finance,I have no control over my money habits.,"15_finance, 2",15_finance
2893,2,1,15_finance,I’m emotionally distressed by my finances.,"15_finance, 1",15_finance
2894,2,1,15_finance,I feel panic when I think about money.,"15_finance, 1",15_finance
2895,2,2,15_finance,I often skip payments entirely.,"15_finance, 2",15_finance
2896,2,1,15_finance,I feel lost managing finances on my own.,"15_finance, 1",15_finance
2897,2,2,15_finance,I’ve given up trying to improve my financial situation.,"15_finance, 2",15_finance
2898,2,2,15_finance,I’ve missed months of rent.,"15_finance, 2",15_finance
2899,2,2,15_finance,I urgently need financial help or guidance.,"15_finance, 2",15_finance
2900,0,0,16_nutrition,I eat healthy food.,"16_nutrition, 0",16_nutrition
2901,0,0,16_nutrition,I have healthy eatting habbit.,"16_nutrition, 0",16_nutrition
2902,0,0,16_nutrition,I eat three good meals daily.,"11_eat, 0",11_eat
2903,0,0,16_nutrition,I eat two healthy meals with vegetables and fruits daily.,"16_nutrition, 0",16_nutrition
2904,0,0,16_nutrition,I eat three healthy meals with vegetables and fruits daily.,"16_nutrition, 0",16_nutrition
2905,0,0,16_nutrition,"I have healthy meals, snacks, and supplements.","16_nutrition, 0",16_nutrition
2906,0,0,16_nutrition,"My meals are with good proteins, vegetables, and fruits.","16_nutrition, 0",16_nutrition
2907,0,0,16_nutrition,I have good appetite.,"11_eat, 0",11_eat
2908,0,0,16_nutrition,I eat really well with a variety of nutritions,"16_nutrition, 0",16_nutrition
2909,0,0,16_nutrition,I always eat supplements at night.,"16_nutrition, 0",16_nutrition
2910,0,0,16_nutrition,I order food deliveries for my lunch and breakfast.,"11_eat, 0",11_eat
2911,0,0,16_nutrition,I got healthy food from local food deliveries.,"16_nutrition, 0",16_nutrition
2912,0,0,16_nutrition,I cook most of my meals and include greens in every dish.,"16_nutrition, 0",16_nutrition
2913,0,0,16_nutrition,I eat a well-balanced diet with plenty of whole grains and veggies.,"16_nutrition, 0",16_nutrition
2914,0,0,16_nutrition,I have fruit smoothies every morning.,"11_eat, 0",11_eat
2915,0,0,16_nutrition,I avoid sugary drinks and processed foods.,"16_nutrition, 0",16_nutrition
2916,0,0,16_nutrition,I take a multivitamin every day.,"16_nutrition, 0",16_nutrition
2917,0,0,16_nutrition,I eat oatmeal with nuts and fruits for breakfast.,"16_nutrition, 0",16_nutrition
2918,0,0,16_nutrition,I bring a salad to work most days.,"16_nutrition, 0",16_nutrition
2919,0,0,16_nutrition,I drink a lot of water and stay hydrated.,"16_nutrition, 0",16_nutrition
2920,0,0,16_nutrition,I eat lean proteins and grilled vegetables.,"16_nutrition, 0",16_nutrition
2921,0,0,16_nutrition,I love cooking healthy recipes.,"16_nutrition, 0",16_nutrition
2922,0,0,16_nutrition,I meal prep every Sunday for the whole week.,"11_eat, 0",11_eat
2923,0,0,16_nutrition,I follow a vegetarian diet full of beans and greens.,"16_nutrition, 0",16_nutrition
2924,0,0,16_nutrition,I rarely eat out and prefer homemade healthy food.,"16_nutrition, 0",16_nutrition
2925,0,0,16_nutrition,I follow a Mediterranean diet.,"16_nutrition, 0",16_nutrition
2926,0,0,16_nutrition,I include fish in my meals twice a week.,"16_nutrition, 0",16_nutrition
2927,0,0,16_nutrition,I avoid junk food completely.,"16_nutrition, 0",16_nutrition
2928,0,0,16_nutrition,I eat brown rice instead of white.,"16_nutrition, 0",16_nutrition
2929,0,0,16_nutrition,I use healthy oils like olive oil.,"16_nutrition, 0",16_nutrition
2930,0,0,16_nutrition,I take care of my gut health with fermented foods.,"16_nutrition, 0",16_nutrition
2931,0,0,16_nutrition,I include a variety of food groups in every meal.,"16_nutrition, 0",16_nutrition
2932,0,0,16_nutrition,I follow nutritionist recommendations.,"16_nutrition, 0",16_nutrition
2933,0,0,16_nutrition,I have a healthy snack routine with fruits and nuts.,"16_nutrition, 0",16_nutrition
2934,0,0,16_nutrition,"I eat small, healthy portions regularly.","11_eat, 0",11_eat
2935,0,0,16_nutrition,I never skip meals and always have breakfast.,"11_eat, 0",11_eat
2936,0,0,16_nutrition,I check nutrition labels before buying packaged food.,"16_nutrition, 0",16_nutrition
2937,0,0,16_nutrition,I limit salt and sugar in my cooking.,"16_nutrition, 0",16_nutrition
2938,0,0,16_nutrition,I grow my own vegetables.,"16_nutrition, 0",16_nutrition
2939,0,0,16_nutrition,I eat plant-based most days.,"16_nutrition, 0",16_nutrition
2940,0,0,16_nutrition,I choose grilled over fried.,"16_nutrition, 0",16_nutrition
2941,0,0,16_nutrition,"I eat nuts, seeds, and berries as snacks.","16_nutrition, 0",16_nutrition
2942,0,0,16_nutrition,I love the farm-to-table style.,"23_leisure, 0",23_leisure
2943,0,0,16_nutrition,I love making colorful Buddha bowls.,"24_creativity, 0",24_creativity
2944,0,0,16_nutrition,I usually go to restaurant with healthy food.,"16_nutrition, 0",16_nutrition
2945,0,0,16_nutrition,I use herbs and spices instead of too much salt.,"16_nutrition, 0",16_nutrition
2946,0,0,16_nutrition,I enjoy avocado toast with eggs in the morning.,"16_nutrition, 0",16_nutrition
2947,0,0,16_nutrition,I follow portion control consistently.,"16_nutrition, 0",16_nutrition
2948,0,0,16_nutrition,I eat soup and salad dinners often.,"16_nutrition, 0",16_nutrition
2949,0,0,16_nutrition,I limit takeout to once a week.,"16_nutrition, 0",16_nutrition
2950,0,0,16_nutrition,I am on a healthy diet and only have one cheat day every week.,"16_nutrition, 0",16_nutrition
2951,0,0,16_nutrition,I’ve cut down on red meat.,"16_nutrition, 0",16_nutrition
2952,0,0,16_nutrition,I include quinoa and legumes often.,"16_nutrition, 0",16_nutrition
2953,0,0,16_nutrition,I plan my meals to avoid impulse eating.,"11_eat, 0",11_eat
2954,0,0,16_nutrition,I stay away from sugary cereals.,"16_nutrition, 0",16_nutrition
